design_id,title,slug,teepublic_url,image_url,description,tags,artist,collection,product_types,niche,secondary_niche,recipient,occasion,style,theme,primary_keyword,secondary_keyword,long_tail_keyword,seo_title,h1,meta_description,image_alt,canonical_url,breadcrumbs,content_cluster,pillar_page,jsonld_type,scrape_timestamp
94198132,Fourier Transform Stegosaurus - Math Dinosaur T-Shirt,fourier-transform-stegosaurus-math-dinosaur,https://www.teepublic.com/t-shirt/94198132-fourier-transform-stegosaurus-math-dinosaur,"https://images.teepublic.com/derived/production/designs/94198132_0/1781615324/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_0_0_470x,s_630,q_90.jpg","This design was created using a custom-coded application programmed to trace the Stegosaurus outline using Fourier transform math. Rather than a standard text-to-image AI generation, this piece features authentic mathematical plotting, with the body details filled in using the actual FFT equations from the process.","stegosaurus, dinosaur, fourier transform, geek, green, math, mathematics, neon, nerd, paleontology, physics, science, stem",The Black Panther,View More By This Artist,T-Shirt,Dinosaur,Math,,Everyday,,Mathematical Stegosaurus design for science and dinosaur enthusiasts,Math Dinosaur Shirt,Fourier Transform Stegosaurus,unique math science dinosaur t-shirt,Fourier Transform Stegosaurus Math Dinosaur T-Shirt,Fourier Transform Stegosaurus Math Dinosaur T-Shirt,"Explore our unique Fourier Transform Stegosaurus T-Shirt. Featuring authentic FFT math equations, this dinosaur design is perfect for science geeks and math lovers.",Green Fourier Transform Stegosaurus math dinosaur design,/designs/fourier-transform-stegosaurus-math-dinosaur-tshirt,,,,Product,2026-08-01T18:32:03.650066
94082502,Proving Bigfoot Exists - One Sine Wave At A Time T-Shirt,proving-bigfoot-exists-one-sine-wave-at-a-time,https://www.teepublic.com/t-shirt/94082502-proving-bigfoot-exists-one-sine-wave-at-a-time,"https://images.teepublic.com/derived/production/designs/94082502_0/1781445699/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_0_0_470x,s_630,q_90.jpg","A literal description of how this art was made! Plotted on a custom-designed mathematical application using Fourier Transform epicycles, this blue-to-red gradient Bigfoot was built one sine wave at a time. An ideal design for electrical engineers, sound technicians, physicists, and trigonometry enthusiasts.","engineering, fourier transform, geek, math humor, math teacher, physics, sasquatch, sound engineer, stem, trigonometry, wireframe",The Black Panther,View More By This Artist,T-Shirt,Engineer,Physics,,Everyday,Funny Text,Humorous scientific explanation of Bigfoot's existence through sine waves,Bigfoot Sine Wave,Fourier Transform Tee,Funny Bigfoot math engineer t-shirt,Bigfoot Sine Wave T-Shirt | Funny Math Engineer Physics Gift,Proving Bigfoot Exists - Sine Wave Engineer T-Shirt,"Show your love for science and cryptids! This unique Bigfoot t-shirt uses Fourier Transform sine waves, perfect for engineers, physicists, and math enthusiasts. A funny, geeky gift!","Blue and red gradient Bigfoot figure made of sine waves, with text 'Proving Bigfoot Exists - One Sine Wave At A Time'.",/designs/bigfoot-sine-wave-engineer-tshirt,,,,Product,2026-08-01T18:32:22.099516
94081170,Decomposing The Myth - Fourier Analysis Bigfoot T-Shirt,decomposing-the-myth-fourier-analysis-bigfoot,https://www.teepublic.com/t-shirt/94081170-decomposing-the-myth-fourier-analysis-bigfoot,"https://images.teepublic.com/derived/production/designs/94081170_0/1781444057/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_0_0_470x,s_630,q_90.jpg","This design was generated using a custom-built application programmed specifically to plot Bigfoot's outline through Fourier Transform epicycles. Instead of using standard online filters, pure mathematical equations drew these precise lines, making it an authentic piece of STEM art. Perfect for engineers, mathematicians, and science enthusiasts who appreciate genuine math-based design.","calculus, cryptid, engineering, fourier transform, geek, math humor, math nerd, math teacher, physics, sasquatch, science joke, stem",The Black Panther,View More By This Artist,T-Shirt,science,professions,,Everyday,Funny Text,Mathematical Bigfoot Cryptid Design,Fourier Analysis Bigfoot,STEM Math Engineer Shirt,Fourier Transform Bigfoot t-shirt for engineers,Fourier Analysis Bigfoot T-Shirt - Math & Science Gift,Decomposing The Myth - Fourier Analysis Bigfoot T-Shirt,"Explore the myth with this unique Fourier Analysis Bigfoot T-Shirt. Perfect STEM art for engineers, mathematicians, and science enthusiasts. A genuine math-based design.",Fourier Analysis Bigfoot T-Shirt design showing Bigfoot outline drawn with mathematical epicycles,/designs/decomposing-the-myth-fourier-analysis-bigfoot-t-shirt,,,,Product,2026-08-01T18:33:04.266474
94084664,Discreet in the Forest - Continuous Math Bigfoot T-Shirt,discreet-in-the-forest-continuous-math-bigfoot,https://www.teepublic.com/t-shirt/94084664-discreet-in-the-forest-continuous-math-bigfoot,"https://images.teepublic.com/derived/production/designs/94084664_0/1781448309/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_0_0_470x,s_630,q_90.jpg","A clever signal processing pun featuring a vibrant gradient Bigfoot, plotted entirely with Fourier Transform epicycles using a custom-designed mathematical application. Playing on the classic concepts of discrete systems and continuous functions, this unique wireframe design is made for calculus students, engineers, and math teachers.","calculus, cryptid, engineering, fourier transform, geek, math joke, math pun, math teacher, sasquatch, science humor, stem",The Black Panther,View More By This Artist,T-Shirt,Math,Engineer,,,Funny Text,Bigfoot math pun with Fourier Transform design for engineers and math teachers,Math Bigfoot T-Shirt,Fourier Transform Shirt,Funny math teacher Bigfoot t-shirt,Math Bigfoot T-Shirt | Fourier Transform Pun Design,Discreet in the Forest - Continuous Math Bigfoot T-Shirt,"Clever math Bigfoot t-shirt with a Fourier Transform pun. Perfect for calculus students, engineers, and math teachers. Unique wireframe design.","Vibrant gradient Bigfoot design made with Fourier Transform epicycles, illustrating a continuous math pun.",/designs/math-bigfoot-fourier-transform-shirt,,,,Product,2026-08-01T18:33:23.235931
94198328,Fourier Transform Spinosaurus - Math Dinosaur T-Shirt,fourier-transform-spinosaurus-math-dinosaur,https://www.teepublic.com/t-shirt/94198328-fourier-transform-spinosaurus-math-dinosaur,"https://images.teepublic.com/derived/production/designs/94198328_1/1781616897/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_2_0_x626,s_630,q_90.jpg","This design was created using a custom-coded application programmed to trace the Spinosaurus outline using Fourier transform math. Rather than a standard text-to-image AI generation, this piece features authentic mathematical plotting, with the body details filled in using the actual FFT equations from the process.","spinosaurus, calculus, dinosaur, engineering, fourier, fourier transform, geek, green, math, mathematics, nerd, physics, science, stem",The Black Panther,View More By This Artist,T-Shirt,Dinosaur,Science,,Everyday,Minimalist,Mathematical Spinosaurus design using Fourier transform,Math Dinosaur T-Shirt,Fourier Transform Art,Spinosaurus t-shirt for science geeks,Fourier Transform Spinosaurus - Math & Science Dinosaur Tee,Mathematical Spinosaurus T-Shirt,"Explore the unique Fourier Transform Spinosaurus design. This math dinosaur t-shirt features authentic FFT equations, perfect for science, math, and engineering enthusiasts. A truly geeky gift!",Fourier Transform Spinosaurus math dinosaur t-shirt with FFT equations,/designs/fourier-transform-spinosaurus-math-dinosaur-tshirt,,,,Product,2026-08-01T18:33:42.206654
94082995,An Unresolved Mystery - Math Bigfoot (Red and Cyan) T-Shirt,an-unresolved-mystery-math-bigfoot-red-and-cyan,https://www.teepublic.com/t-shirt/94082995-an-unresolved-mystery-math-bigfoot-red-and-cyan,"https://images.teepublic.com/derived/production/designs/94082995_0/1781446230/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_0_0_470x,s_630,q_90.jpg","The ultimate cryptid mystery remains unsolved, until you calculate the solution. Plotted on a custom-designed application using Fourier Transform epicycles, this striking red and cyan split-color Bigfoot wireframe features a futuristic, holographic style. A great fit for data analysts, programmers, and geometry enthusiasts.","coder, engineering, fourier transform, geek, holographic, math joke, math teacher, physics, programmer, stem, wireframe",The Black Panther,View More By This Artist,T-Shirt,Math,Developer,,Everyday,,Futuristic Math Bigfoot for Science & Tech Enthusiasts,Math Bigfoot T-Shirt,Fourier Transform Bigfoot,Holographic Math Bigfoot T-Shirt for Programmers,Unresolved Mystery Math Bigfoot T-Shirt - Science & Tech,An Unresolved Mystery: Math Bigfoot T-Shirt,"Solve the ultimate cryptid mystery with this futuristic Math Bigfoot T-Shirt. Featuring Fourier Transform epicycles in red & cyan, perfect for programmers & data analysts.","Red and cyan wireframe Bigfoot design with math elements, futuristic holographic style.",/designs/math-bigfoot-programmer-t-shirt,,,,Product,2026-08-01T18:34:05.054728
94081845,No Footprints Required - Math Equations Bigfoot T-Shirt,no-footprints-required-math-equations-bigfoot,https://www.teepublic.com/t-shirt/94081845-no-footprints-required-math-equations-bigfoot,"https://images.teepublic.com/derived/production/designs/94081845_2/1781445179/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_0_0_470x,s_630,q_90.jpg","Who needs physical footprints when you have mathematical proof? This glowing green wireframe Bigfoot was plotted using Fourier Transform epicycles on a custom-built drawing application. A great design for programmers, physicists, and mathematicians who prefer precise equations over field research.","math equations, computer science, cryptid, engineering, fourier transform, geek, math humor, math joke, math teacher, physics, programmer, sasquatch, stem, wireframe",The Black Panther,View More By This Artist,T-Shirt,science,professions,,Everyday,Funny Text,Humorous Bigfoot math equations for scientists and programmers,Bigfoot Math Shirt,Fourier Transform Tee,Funny math equations Bigfoot t-shirt for programmers,Bigfoot Math Equations T-Shirt | Funny Science Programmer Tee,No Footprints Required - Bigfoot Math Equations T-Shirt,"No Footprints Required! Funny Bigfoot math equations t-shirt. Glowing wireframe Bigfoot plotted with Fourier Transform. Ideal for programmers, physicists, and mathematicians.",Glowing green wireframe Bigfoot design with math equations and 'No Footprints Required' text,/designs/bigfoot-math-equations-t-shirt,,,,Product,2026-08-01T18:34:24.914514
94031951,Bigfoot Drawn with Math: Fourier Transform Pink & Blue Gradient T-Shirt,bigfoot-drawn-with-math-fourier-transform-pink-and,https://www.teepublic.com/t-shirt/94031951-bigfoot-drawn-with-math-fourier-transform-pink-and,"https://images.teepublic.com/derived/production/designs/94031951_0/1781346110/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_37_0_x626,s_630,q_90.jpg","A beautiful pink, purple, and blue gradient neon Bigfoot design that is 100% drawn and traced using mathematical equations, specifically Fourier Transform math formulas that plot the lines to create the artwork. The glowing neon nodes and epicycles visualize the complex mathematics used to draw Sasquatch. Perfect for math teachers, physics students, programmers, and anyone who loves geeky, science-themed apparel with a vaporwave or cosmic gradient aesthetic.","bigfoot, cryptid, engineering, fourier transform, gradient, math, math teacher, mathematics, neon, physics, sasquatch, science, stem, vaporwave",The Black Panther,View More By This Artist,T-Shirt,Math,Teacher,,Everyday,Retro Vintage,Mathematical Bigfoot Vaporwave Gradient,Bigfoot Math Shirt,Fourier Transform Art,Fourier transform math teacher t-shirt,Bigfoot Math Fourier Transform T-Shirt | Science Teacher Gift,Bigfoot Math Fourier Transform Pink & Blue Gradient T-Shirt,"Discover our unique Bigfoot design, 100% drawn with Fourier Transform math. Featuring a pink & blue gradient, it's perfect for math teachers, science geeks, and programmers. Get your geeky vaporwave Sasquatch tee!","Pink and blue gradient Bigfoot t-shirt drawn with Fourier Transform math equations, showing neon nodes and epicycles.",/designs/bigfoot-math-fourier-transform-shirt,,,,Product,2026-08-01T18:35:27.382593
8330152,The Black Panther - Deadly Droplets (Unique Art) T-Shirt,the-black-panther-deadly-droplets-unique-art,https://www.teepublic.com/t-shirt/8330152-the-black-panther-deadly-droplets-unique-art,"https://images.teepublic.com/derived/production/designs/8330152_0/1583437371/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_0_0_470x,s_630,q_90.jpg","This art is the front cover of an Afrikaans series of books from the 1980's, called ""Die Swart Luiperd Reeks"". The authors of this particular series was Braam le Roux and Meiring Fouche. This cover is the 67th story book in this exciting series.","action, black, books, online, panther, series, story, unique",The Black Panther,View More By This Artist,T-Shirt,animals,hobbies,,Everyday,Retro Vintage,1980s Afrikaans book cover art featuring a black panther,Black Panther book art,Vintage Afrikaans book,Buy vintage Afrikaans Black Panther t-shirt,Black Panther Book Cover Art - 1980s Afrikaans Series T-Shirt,The Black Panther - Vintage Afrikaans Book Cover Art,Discover unique 1980s Afrikaans book cover art featuring The Black Panther from 'Die Swart Luiperd Reeks'. A retro design for fans of vintage books & unique animal art. Shop now!,Vintage 1980s Afrikaans book cover art for 'Die Swart Luiperd Reeks' featuring a black panther with deadly droplets.,/designs/black-panther-afrikaans-book-cover-art,,,,Product,2026-08-01T18:35:48.331582
8329291,The Black Panther - Death Comes Silent (Unique Art) T-Shirt,the-black-panther-death-comes-silent-unique-art,https://www.teepublic.com/t-shirt/8329291-the-black-panther-death-comes-silent-unique-art,"https://images.teepublic.com/derived/production/designs/8329291_1/1587400375/i_m:bi_production_blanks_mtl53ofohwq5goqjo9ke_1462829015,c_0_0_470x,s_630,q_90.jpg","This art is the front cover of an Afrikaans series of books from the 1980's, called ""Die Swart Luiperd Reeks"". The authors of this particular series was Braam le Roux and Meiring Fouche. This cover is the 13th story book in this exciting series.","action, black, books, online, panther, series, story, unique",The Black Panther,View More By This Artist,T-Shirt,Reading,animals,,Everyday,Retro Vintage,Vintage Afrikaans book cover art featuring a black panther character from a 1980s action series.,Black Panther book art,Die Swart Luiperd,Vintage Afrikaans Black Panther book cover t-shirt,Black Panther Book Art T-Shirt - Die Swart Luiperd 1980s Series,The Black Panther - Die Swart Luiperd Vintage Book Cover Art,"Discover unique vintage art from the 1980s Afrikaans 'Die Swart Luiperd' book series. Featuring the iconic Black Panther character, this design is perfect for book lovers and retro enthusiasts.","Vintage Black Panther book cover art from Die Swart Luiperd series, 1980s Afrikaans novel",/designs/black-panther-swart-luiperd-book-art,,,,Product,2026-08-01T18:36:06.039134
